,id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,tvBroadcasts,threeMinRecapFr,condensedGameFr,gameCenterLink,venue.default,awayTeam.id,awayTeam.commonName.default,awayTeam.placeName.default,awayTeam.placeName.fr,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.logo,awayTeam.darkLogo,awayTeam.awaySplitSquad,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.logo,homeTeam.darkLogo,homeTeam.homeSplitSquad,homeTeam.score,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalie.firstInitial.default,winningGoalie.lastName.default,winningGoalScorer.playerId,winningGoalScorer.firstInitial.default,winningGoalScorer.lastName.default,threeMinRecap,awayTeam.commonName.fr,venue.fr,homeTeam.commonName.fr,homeTeam.airlineLink,homeTeam.airlineDesc,winningGoalie.lastName.cs,winningGoalie.lastName.fi,winningGoalie.lastName.sk,homeTeam.placeName.fr,condensedGame,winningGoalie.lastName.sv,homeTeam.hotelLink,homeTeam.hotelDesc,awayTeam.airlineLink,awayTeam.airlineDesc,awayTeam.hotelLink,awayTeam.hotelDesc,winningGoalScorer.lastName.cs,winningGoalScorer.lastName.fi,winningGoalScorer.lastName.sk,ticketsLink,ticketsLinkFr,awayTeam.radioLink,homeTeam.radioLink,venue.es,awayTeam.promoLink,awayTeam.promoDesc,homeTeam.promoLink,homeTeam.promoDesc,specialEvent.parentId,specialEvent.name.default,specialEvent.lightLogoUrl.default,venue.cs,venue.fi,venue.sk,winningGoalScorer.lastName.sv,specialEvent.lightLogoUrl.fr,winningGoalScorer.lastName.de,specialEvent.name.fr
746,2024020641,20242025,2,2025-01-07,False,2025-01-08T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 289, 'market': 'N', 'countryCode': 'CA', 'network': 'SNW', 'sequenceNumber': 34}, {'id': 284, 'market': 'N', 'countryCode': 'CA', 'network': 'SN1', 'sequenceNumber': 102}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 31, 'market': 'H', 'countryCode': 'US', 'network': 'NESN', 'sequenceNumber': 396}]",/fr/video/edm-vs-bos-07-01-2025-resume-6366797153112,/fr/video/match-condense-oilers-bruins07-01-2025-6366796751112,/gamecenter/edm-vs-bos/2025/01/07/2024020641,TD Garden,22,Oilers,Edmonton,,Edmonton,d'Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,False,4.0,6,Bruins,Boston,Boston,de Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,False,0.0,REG,3,REG,8479973.0,S.,Skinner,8474641.0,A.,Henrique,/video/edm-at-bos-recap-6366797074112,,,,https://www.jetblue.com/?utm_source=Bruins-Web&utm_medium=Schedule-Icon&utm_campaign=Ticket-Booking,Fly JetBlue,,,,,/video/edm-at-bos-condensed-game-6366796747112,,,,https://www.aircanada.com/ca/en/aco/home.html,AIR CANADA FLIGHTS,,,,,,,,,,,,,,,,,,,,,,,,
747,2024020642,20242025,2,2025-01-07,False,2025-01-08T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,"[{'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 294, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN5', 'sequenceNumber': 135}, {'id': 562, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNDET', 'sequenceNumber': 271}]",/fr/video/ott-vs-det-07-01-2025-resume-6366797378112,/fr/video/match-condense-senateurs-red-wings07-01-2025-6366798234112,/gamecenter/ott-vs-det/2025/01/07/2024020642,Little Caesars Arena,9,Senators,Ottawa,,Ottawa,d'Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,False,2.0,17,Red Wings,Detroit,Detroit,de Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,False,3.0,OT,3,OT,8475660.0,C.,Talbot,8474141.0,P.,Kane,/video/ott-at-det-recap-6366798518112,Sénateurs,,,,,,,,,/video/ott-at-det-condensed-game-6366797840112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,2024020643,20242025,2,2025-01-07,False,2025-01-08T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,"[{'id': 553, 'market': 'A', 'countryCode': 'US', 'network': 'Victory+', 'sequenceNumber': 373}, {'id': 27, 'market': 'H', 'countryCode': 'US', 'network': 'MSG', 'sequenceNumber': 408}]",/fr/video/dal-vs-nyr-07-01-2025-resume-6366796286112,/fr/video/match-condense-stars-rangers07-01-2025-6366797183112,/gamecenter/dal-vs-nyr/2025/01/07/2024020643,Madison Square Garden,25,Stars,Dallas,,Dallas,de Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,False,5.0,3,Rangers,New York,New York,de New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,False,4.0,OT,3,OT,8479979.0,J.,Oettinger,8473994.0,J.,Benn,/video/dal-at-nyr-recap-6366797730112,,,,,,,,,,/video/dal-at-nyr-condensed-game-6366797374112,,,,https://www.aa.com/homePage.do?c=SPNS|DSP|STR|2024|SCH|_STARS_SCHEDULE_PAGE,Book flights with American Airlines,https://www.hilton.com/en/?WT.mc_id=zCWDM0US1MB2OLQ3LocalPartner4DM_Sports_Jul5Seed_DallasStars_SchedulePagena6MULTIBR7DFW8i86698,Stay with Hilton®,,,,,,,,,,,,,,,,,,,,,,
749,2024020644,20242025,2,2025-01-07,False,2025-01-08T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 329, 'market': 'N', 'countryCode': 'US', 'network': 'ESPN+', 'sequenceNumber': 6}, {'id': 391, 'market': 'N', 'countryCode': 'US', 'network': 'HULU', 'sequenceNumber': 7}, {'id': 288, 'market': 'A', 'countryCode': 'CA', 'network': 'SNO', 'sequenceNumber': 31}]",/fr/video/tor-vs-phi-07-01-2025-resume-6366799126112,/fr/video/match-condense-maple-leafs-flyers07-01-2025-6366799250112,/gamecenter/tor-vs-phi/2025/01/07/2024020644,Wells Fargo Center,10,Maple Leafs,Toronto,,Toronto,de Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,False,3.0,4,Flyers,Philadelphia,Philadelphia,de Philadelphie,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,False,2.0,REG,3,REG,8479361.0,J.,Woll,8482720.0,M.,Knies,/video/tor-at-phi-recap-6366799234112,,,,,,,,,Philadelphie,/video/tor-at-phi-condensed-game-6366799235112,,,,,,https://www.marriott.com/default.mi?scid=cfdfa4af-106f-4087-8192-1caa58e5f6ad,Book Now,,,,,,,,,,,,,,,,,,,,,,
750,2024020645,20242025,2,2025-01-07,False,2025-01-08T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 565, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNOH', 'sequenceNumber': 276}, {'id': 528, 'market': 'H', 'countryCode': 'US', 'network': 'SN-PIT', 'sequenceNumber': 375}]",/fr/video/cbj-vs-pit-07-01-2025-resume-6366797192112,/fr/video/match-condense-blue-jackets-penguins07-01-2025-6366798152112,/gamecenter/cbj-vs-pit/2025/01/07/2024020645,PPG Paints Arena,29,Blue Jackets,Columbus,,Columbus,de Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,False,4.0,5,Penguins,Pittsburgh,Pittsburgh,de Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,False,3.0,SO,3,SO,8478007.0,E.,Merzlikins,,,,/video/cbj-at-pit-recap-6366797563112,,,,,,,,,,/video/cbj-at-pit-condensed-game-6366798134112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,2024020646,20242025,2,2025-01-07,False,2025-01-08T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,"[{'id': 566, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNMW', 'sequenceNumber': 273}, {'id': 567, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNNO', 'sequenceNumber': 274}, {'id': 569, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNWI', 'sequenceNumber': 410}]",/fr/video/stl-vs-min-07-01-2025-resume-6366798471112,/fr/video/match-condense-blues-wild07-01-2025-6366798474112,/gamecenter/stl-vs-min/2025/01/07/2024020646,Xcel Energy Center,19,Blues,St. Louis,,St. Louis,de St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,False,4.0,30,Wild,Minnesota,Minnesota,du Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,False,6.0,REG,3,REG,8470594.0,M.,Fleury,8481557.0,M.,Boldy,/video/stl-at-min-recap-6366799839112,,,,https://wild.bookseats.com/build-package/2692203?utm_source=wild&utm_medium=schedule_page&utm_campaign=blues_wild&utm_term=home,Travel Packages,,,,,/video/stl-at-min-condensed-game-6366799160112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,2024020647,20242025,2,2025-01-07,False,2025-01-08T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,"[{'id': 292, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN3', 'sequenceNumber': 134}, {'id': 561, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 277}]",/fr/video/nsh-vs-wpg-07-01-2025-resume-6366799845112,/fr/video/match-condense-predators-jets07-01-2025-6366798485112,/gamecenter/nsh-vs-wpg/2025/01/07/2024020647,Canada Life Centre,18,Predators,Nashville,,Nashville,de Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,False,2.0,52,Jets,Winnipeg,Winnipeg,de Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,False,5.0,REG,3,REG,8476945.0,C.,Hellebuyck,8478398.0,K.,Connor,/video/nsh-at-wpg-recap-6366798594112,,,,,,,,,,/video/nsh-at-wpg-condensed-game-6366799848112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,2024020648,20242025,2,2025-01-07,False,2025-01-08T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,"[{'id': 289, 'market': 'A', 'countryCode': 'CA', 'network': 'SNW', 'sequenceNumber': 34}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 553, 'market': 'H', 'countryCode': 'US', 'network': 'Victory+', 'sequenceNumber': 373}]",/fr/video/cgy-vs-ana-07-01-2025-resume-6366802339112,/fr/video/match-condense-flames-ducks07-01-2025-6366803970112,/gamecenter/cgy-vs-ana/2025/01/07/2024020648,Honda Center,20,Flames,Calgary,,Calgary,de Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,False,3.0,24,Ducks,Anaheim,Anaheim,d'Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,False,2.0,OT,3,OT,8481692.0,D.,Wolf,8476456.0,J.,Huberdeau,/video/cgy-at-ana-recap-6366803685112,,,,,,,,,,/video/cgy-at-ana-condensed-game-6366803876112,,https://bit.ly/3RlLtQm,Stay at Westin Anaheim,,,,,,,,,,,,,,,,,,,,,,,,,,
754,2024020649,20242025,2,2025-01-07,False,2025-01-08T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,"[{'id': 284, 'market': 'N', 'countryCode': 'CA', 'network': 'SN1', 'sequenceNumber': 102}, {'id': 314, 'market': 'H', 'countryCode': 'US', 'network': 'NBCSCA', 'sequenceNumber': 384}, {'id': 521, 'market': 'A', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]",/fr/video/vgk-vs-sjs-07-01-2025-resume-6366804003112,/fr/video/match-condense-golden-knights-sharks07-01-2025-6366803906112,/gamecenter/vgk-vs-sjs/2025/01/07/2024020649,SAP Center at San Jose,54,Golden Knights,Vegas,,Vegas,de Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,False,4.0,28,Sharks,San Jose,San Jose,de San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,False,2.0,REG,3,REG,8478492.0,I.,Samsonov,8478109.0,V.,Olofsson,/video/vgk-at-sjs-recap-6366803119112,,SAP Center de San Jose,,,,,,,,/video/vgk-at-sjs-condensed-game-6366803804112,,,,https://vegasgoldenknights.bookseats.com/build-package/147544062?utm_source=goldenknights&utm_medium=schedule_icon&utm_campaign=goldenknights_sharks&utm_content=away,Travel Packages,https://vegasgoldenknights.bookseats.com/build-package/147544062?utm_source=goldenknights&utm_medium=schedule_icon&utm_campaign=goldenknights_sharks&utm_content=away,Travel Packages,,,,,,,,SAP Center en San Jose,,,,,,,,,,,,,,
755,2024020650,20242025,2,2025-01-08,False,2025-01-09T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 101}, {'id': 520, 'market': 'H', 'countryCode': 'US', 'network': 'MNMT2', 'sequenceNumber': 409}]",/fr/video/van-vs-wsh-08-01-2025-resume-6366870112112,/fr/video/match-condense-canucks-capitals08-01-2025-6366872159112,/gamecenter/van-vs-wsh/2025/01/08/2024020650,Capital One Arena,23,Canucks,Vancouver,,Vancouver,de Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,False,1.0,15,Capitals,Washington,Washington,de Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg,False,2.0,OT,3,OT,8480313.0,L.,Thompson,8479400.0,P.,Dubois,/video/van-at-wsh-recap-6366871270112,,,,https://www.united.com/en/us?utm_source=washcaps_schedulepage&utm_medium=web_organic&utm_campaign=2425_washcaps&utm_content=united,Book Flights with United Airlines,,,,,/video/van-at-wsh-condensed-game-6366871949112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,2024020651,20242025,2,2025-01-08,False,2025-01-09T00:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,"[{'id': 385, 'market': 'N', 'countryCode': 'US', 'network': 'TNT', 'sequenceNumber': 2}, {'id': 519, 'market': 'N', 'countryCode': 'US', 'network': 'MAX', 'sequenceNumber': 8}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 47, 'market': 'A', 'countryCode': 'US', 'network': 'ALT2', 'sequenceNumber': 399}]",/fr/video/col-vs-chi-08-01-2025-resume-6366871637112,/fr/video/match-condense-avalanche-blackhawks08-01-2025-6366872042112,/gamecenter/col-vs-chi/2025/01/08/2024020651,United Center,21,Avalanche,Colorado,,Colorado,du Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,False,1.0,16,Blackhawks,Chicago,Chicago,de Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,False,3.0,REG,3,REG,8475852.0,P.,Mrazek,8483493.0,F.,Nazar,/video/col-at-chi-recap-6366870982112,,,,,,Mrázek,,Mrázek,,/video/col-at-chi-condensed-game-6366870399112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,2024020652,20242025,2,2025-01-08,False,2025-01-09T03:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,"[{'id': 385, 'market': 'N', 'countryCode': 'US', 'network': 'TNT', 'sequenceNumber': 2}, {'id': 501, 'market': 'N', 'countryCode': 'US', 'network': 'truTV', 'sequenceNumber': 4}, {'id': 519, 'market': 'N', 'countryCode': 'US', 'network': 'MAX', 'sequenceNumber': 8}, {'id': 284, 'market': 'N', 'countryCode': 'CA', 'network': 'SN1', 'sequenceNumber': 102}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}]",/fr/video/fla-vs-uta-08-01-2025-resume-6366865668112,/fr/video/match-condense-panthers-club-de-hockey-de-l-utah08-01-2025-6366866954112,/gamecenter/fla-vs-uta/2025/01/08/2024020652,Delta Center,13,Panthers,Florida,Floride,Florida,de la Floride,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,False,4.0,59,Utah Hockey Club,Utah,Utah,de l'Utah,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg,False,1.0,REG,3,REG,8475683.0,S.,Bobrovsky,8480003.0,J.,Boqvist,,,,Club de hockey de l'Utah,,,Bobrovskij,Bobrovski,Bobrovskij,,/video/fla-at-uta-condensed-game-6366866943112,,,,https://www.jetbluevacations.com/sale/florida-panthers?utm_source=panthers&utm_medium=schedule_page&utm_campaign=dates,Fly with JetBlue ,https://www.jetbluevacations.com/sale/florida-panthers?utm_source=panthers&utm_medium=schedule_page&utm_campaign=dates,Stay with JetBlue Vacations ,,,,,,,,,,,,,,,,,,,,,,
758,2024020653,20242025,2,2025-04-17,False,2025-04-18T02:30:00Z,-04:00,-07:00,America/Los_Angeles,FUT,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 101}, {'id': 564, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNW', 'sequenceNumber': 279}]",,,/gamecenter/cgy-vs-lak/2025/04/17/2024020653,Crypto.com Arena,20,Flames,Calgary,,Calgary,de Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,False,,26,Kings,Los Angeles,Los Angeles,de Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,False,,REG,3,,,,,,,,,,,,https://delta.com/,Flights,,,,,,,,,,,,,,,,https://shop.axs.com/?c=axs&e=84643187638908324,https://shop.axs.com/?c=axs&e=84643187638908324,https://d2igy0yla8zi0u.cloudfront.net/CGY/20242025/CGY-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/LAK/20242025/LAK-radio.m3u8,,,,,,,,,,,,,,,
759,2024020654,20242025,2,2025-01-09,False,2025-01-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 294, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN5', 'sequenceNumber': 135}, {'id': 28, 'market': 'A', 'countryCode': 'US', 'network': 'MSG-B', 'sequenceNumber': 383}]",,/fr/video/match-condense-sabres-senateurs09-01-2025-6366892882112,/gamecenter/buf-vs-ott/2025/01/09/2024020654,Canadian Tire Centre,7,Sabres,Buffalo,,Buffalo,de Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,False,4.0,9,Senators,Ottawa,Ottawa,d'Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,False,0.0,REG,3,REG,8480045.0,U.,Luukkonen,8482097.0,J.,Quinn,/video/buf-at-ott-recap-6366891618112,,Centre Canadian Tire,Sénateurs,,,,,,,/video/buf-at-ott-condensed-game-6366892577112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,2024020655,20242025,2,2025-01-09,False,2025-01-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 560, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNSUN', 'sequenceNumber': 278}, {'id': 31, 'market': 'A', 'countryCode': 'US', 'network': 'NESN', 'sequenceNumber': 396}]",/fr/video/bos-vs-tbl-09-01-2025-resume-6366893657112,/fr/video/match-condense-bruins-lightning09-01-2025-6366892025112,/gamecenter/bos-vs-tbl/2025/01/09/2024020655,Amalie Arena,6,Bruins,Boston,,Boston,de Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,False,1.0,14,Lightning,Tampa Bay,Tampa Bay,de Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,False,4.0,REG,3,REG,8476883.0,A.,Vasilevskiy,8479591.0,M.,Eyssimont,/video/bos-at-tbl-recap-6366892099112,,,,,,Vasilevskij,Vasilevski,Vasilevskij,,/video/bos-at-tbl-condensed-game-6366892884112,,https://promos.marriott.com/TPAJD/breakfast-for-two,Stay at the Marriott Water Street Tampa,https://www.jetblue.com/?utm_source=Bruins-Web&utm_medium=Schedule-Icon&utm_campaign=Ticket-Booking,Fly JetBlue,,,,,,,,,,,,,,,,,,,,,,,,
761,2024020656,20242025,2,2025-01-09,False,2025-01-10T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,"[{'id': 409, 'market': 'A', 'countryCode': 'US', 'network': 'MSGSN', 'sequenceNumber': 402}, {'id': 27, 'market': 'H', 'countryCode': 'US', 'network': 'MSG', 'sequenceNumber': 408}]",/fr/video/njd-vs-nyr-09-01-2025-resume-6366893261112,/fr/video/match-condense-devils-rangers09-01-2025-6366892785112,/gamecenter/njd-vs-nyr/2025/01/09/2024020656,Madison Square Garden,1,Devils,New Jersey,,New Jersey,du New Jersey,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,False,2.0,3,Rangers,New York,New York,de New York,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,False,3.0,OT,3,OT,8478048.0,I.,Shesterkin,8475842.0,S.,Carrick,/video/njd-at-nyr-recap-6366891320112,,,,,,Šesťorkin,Shestjorkin,Šesťorkin,,/video/njd-at-nyr-condensed-game-6366892966112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,2024020657,20242025,2,2025-01-09,False,2025-01-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 553, 'market': 'A', 'countryCode': 'US', 'network': 'Victory+', 'sequenceNumber': 373}, {'id': 322, 'market': 'H', 'countryCode': 'US', 'network': 'NBCSP', 'sequenceNumber': 380}]",/fr/video/dal-vs-phi-09-01-2025-resume-6366893366112,/fr/video/match-condense-stars-flyers09-01-2025-6366892982112,/gamecenter/dal-vs-phi/2025/01/09/2024020657,Wells Fargo Center,25,Stars,Dallas,,Dallas,de Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,False,4.0,4,Flyers,Philadelphia,Philadelphia,de Philadelphie,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,False,1.0,REG,3,REG,8479193.0,C.,DeSmith,8478449.0,R.,Hintz,/video/dal-at-phi-recap-6366892003112,,,,,,,,,Philadelphie,/video/dal-at-phi-condensed-game-6366892004112,,,,https://www.aa.com/homePage.do?c=SPNS|DSP|STR|2024|SCH|_STARS_SCHEDULE_PAGE,Book flights with American Airlines,https://www.hilton.com/en/?WT.mc_id=zCWDM0US1MB2OLQ3LocalPartner4DM_Sports_Jul5Seed_DallasStars_SchedulePagena6MULTIBR7DFW8i86698,Stay with Hilton®,,,,,,,,,,,,,,,,,,,,,,
763,2024020658,20242025,2,2025-01-09,False,2025-01-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 101}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 528, 'market': 'H', 'countryCode': 'US', 'network': 'SN-PIT', 'sequenceNumber': 375}]",/fr/video/edm-vs-pit-09-01-2025-resume-6366891780112,/fr/video/match-condense-oilers-penguins09-01-2025-6366893550112,/gamecenter/edm-vs-pit/2025/01/09/2024020658,PPG Paints Arena,22,Oilers,Edmonton,,Edmonton,d'Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,False,3.0,5,Penguins,Pittsburgh,Pittsburgh,de Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,False,5.0,REG,3,REG,8477968.0,A.,Nedeljkovic,8482055.0,D.,O'Connor,/video/edm-at-pit-recap-6366892773112,,,,,,,,,,/video/edm-at-pit-condensed-game-6366893259112,,,,https://www.aircanada.com/ca/en/aco/home.html,AIR CANADA FLIGHTS,,,,,,,,,,,,,,,,,,,,,,,,
